id,material_nr,Brand,material_desc,Currency,price
42343,122-106930  000,CANON,O-RING PULLEY,usd,50.34337079
42344,122-106931  000,CANON,O-RING PULLEY,usd,24.53932584
42345,122-107415  000,CANON,DOCKING LABEL,usd,3.235955056
42346,122-107988  000,CANON,GUIDE SLIDE HARNESS,usd,28.04494382
42347,122-107991  000,CANON,HARNESS POWER SLIDE SHORT,usd,80.50651685
42348,122-107992  000,CANON,HARNESS SENSOR SLIDE SHORT,usd,104.8004494
42349,14138       000,CANON,COMP. SPRING 06X6DIX25,usd,6.016179775
42350,14139       000,CANON,SPRING,usd,2.696629213
42351,14145       000,CANON,SPRING,usd,5.766741573
42352,14290039    000,CANON,AIR FILTER KIT INCL.          2X142-116929,usd,35.3258427
42353,15077       000,CANON,BALL BEARING 310X4 623-2Z,usd,11.01438202
42354,171005      000,CANON,PULLEY ASSY,usd,19.04224719
42355,171033      000,CANON,ROLL MOTOR ASSEMBLY,usd,340.6462921
42356,172013      000,CANON,HARNESS ROLLER MOTOR 5030+SHAR,usd,79.6247191
42357,17296       000,CANON,COMP. SPRING 10X63DMX902,usd,5.437752809
42358,122-108681  000,CANON,TIMING PULLEY Z=16 T=5-SE 12,usd,137.7559551
42359,122-109767  000,CANON,CREASER RIGHT RCT 2.0,usd,3566.769438
42360,122-109909  000,CANON,TIMING BELT 10T52390,usd,378.2130337
42361,122-109910  000,CANON,TIMING BELT 10T54895,usd,763.9550562
42362,122-109911  000,CANON,TIMING BELT,usd,118.7352809
42363,122-109925  000,CANON,THIRD INNER SLIDE PLATE,usd,92.34741573
42364,122-109926  000,CANON,EXTERNAL SLIDE GUIDE,usd,91.75955056
42365,122-109928  000,CANON,FIRST SLIDE BATTLE,usd,101.8341573
42366,122-109929  000,CANON,GUIDE WHEEL BAFFLE,usd,81.70786517
42367,122-109930  000,CANON,FINE ADJUSTMENT PLATE,usd,265.5141573
42368,122-109934  000,CANON,SLIDE FRAME NON-OPERATOR,usd,155.0359551
42369,122-109935  000,CANON,SIDE FRAME OPERATOR,usd,155.0359551
42370,122-109999  000,CANON,LOCKING PLATE,usd,103.3051685
42371,137-110432  000,CANON,GEAR RACK BACK JOGGER BM620,usd,31.82022472
42372,137-110434  000,CANON,TRANSPORT BELT 766X30,usd,72.80898876
42373,137-110435  000,CANON,INFEED ROLLER ASSEMBLY,usd,252.985618
42374,137-110449  000,CANON,LEAF SPRING,usd,13.27550562
42375,137-110451  000,CANON,SHAFT 16X200,usd,49.59775281
42376,137-110454  000,CANON,STITCHER DRIVE BEAM BM5000,usd,126.4921348
42377,137-110455  000,CANON,BRACKET,usd,16.0341573
42378,137-110458  000,CANON,CLINCHER BEAM,usd,129.2521348
42379,137-110459  000,CANON,CLINCHER ASSEMBLY RIGHT,usd,1087.073258
42380,137-110460  000,CANON,CLINCHER ASSEMBLY LEFT,usd,1087.073258
42381,137-110461  000,CANON,SHAFT 12X175 M4 M62X,usd,37.56674157
42382,137-110462  000,CANON,CLINCHER DRIVE BRACKET PART 1,usd,71.33797753
42383,137-110464  000,CANON,GUIDE CLINCHER DRIVE,usd,40.32539326
42384,137-110465  000,CANON,SHAFT 8X296 M62X,usd,31.82022472
42385,137-110466  000,CANON,BRACKET STAPLER MOTOR,usd,49.0988764
42386,137-110471  000,CANON,BRACKET THICKNESS SENSOR,usd,50.0952809
42387,137-110472  000,CANON,SHAFT 8X184,usd,30.30606742
42388,137-110473  000,CANON,SENSOR SLOTTED ACTUATOR,usd,10.51685393
42389,137-110475  000,CANON,LINKAGE 6181 C-C 60 10X20,usd,120.9748315
42390,137-110476  000,CANON,PAPER STOP EDGE STAPLING,usd,15.03910112
42391,137-110482  000,CANON,BEARING BRACKET 22,usd,49.59775281
42392,137-110486  000,CANON,SENSOR BRACKET,usd,14.52
42393,137-110487  000,CANON,SENSOR ACTUATOR,usd,8.134382022
42394,137-110488  000,CANON,BRACKET SENSOR REFLECTIVE,usd,16.28359551
42395,137-110491  000,CANON,TOOL PAPER SIZE RESET,usd,77.85842697
42396,137-110494  000,CANON,CONNECTING ROD SHORT,usd,36.81977528
42397,137-110497  000,CANON,SHAFT 2015X478,usd,158.541573
42398,137-110499  000,CANON,BRACKET ULTRASONIC,usd,37.56674157
42399,137-110735  000,CANON,SENSOR BRACKET,usd,22.05033708
42400,137-110737  000,CANON,SHAFT D15X104 M6,usd,25.05842697
42401,137-110745  000,CANON,ARM PRESSURE WHEELS STITCHER,usd,738.8966292
42402,137-110747  000,CANON,ROLLER RING STEP 2 60MM,usd,146.5307865
42403,137-110749  000,CANON,FOLD KNIFE -50 STICHER,usd,145.2862921
42404,18108       000,CANON,SPACER DSS M3050X12,usd,3.819775281
42405,122-110595  000,CANON,REAR COVER RCT 3.0 CANON,usd,946.8067416
42406,122-110881  000,CANON,TOP FRAME,usd,247.7164045
42407,122-110884  000,CANON,INTERLOCK SPRING EXTENSION,usd,39.32898876
42408,122-110895  000,CANON,TOP COVER HANDLE ASSEMBLY CANO,usd,127.2391011
42409,122-111660  000,CANON,SECOND EXTERNAL SLIDE GUIDE,usd,991.8822472
42410,122-113304  000,CANON,HARNESS RCT 12VDC TO COVER 3.0,usd,46.09213483
42411,122-113315  000,CANON,HARNESS RCT SOL106,usd,16.53303371
42412,122-115587  000,CANON,HARNESS PRIMARY BASE RCT 3.0,usd,119.9797753
42413,122-115588  000,CANON,HARNESS PSU 1224 PRIMARY 3.0,usd,44.82606742
42414,122-115589  000,CANON,HARNESS PSU 48 PRIMARY 3.0,usd,22.54786517
42415,122-117254  000,CANON,HARNESS RCT 12VDC TO RPPI DFA,usd,24.53932584
42416,122-117362  000,CANON,FRONT WASTE COVER,usd,152.7950562
42417,122-118312  000,CANON,TOP COVER WO SMART GLASS CANON,usd,2219.222022
42418,122-118660  000,CANON,HARNESS FROM MD1 TO M21,usd,27.04988764
42419,122-119172  000,CANON,BRACKET HINGE 55,usd,32.56719101
42420,122-119173  000,CANON,BRACKET FRONT DOOR,usd,40.07595506
42421,122-119205  000,CANON,TRIM WASTE GUIDE LOWER R,usd,106.5653933
42422,122-119206  000,CANON,TRIM WASTE GUIDE LOWER L,usd,106.5653933
42423,122-119422  000,CANON,WASTE MATERIAL GUIDE MR ASSY,usd,117.7186517
42424,122-119423  000,CANON,WASTE MATERIAL GUIDE ML ASSY,usd,117.7186517
42425,122-119424  000,CANON,KNIFE PROTECTION MR ASSY,usd,132.7577528
42426,122-119425  000,CANON,KNIFE PROTECTION ML ASSY,usd,132.7577528
42427,12290215    000,CANON,TRUING SHAFT WITH PIN,usd,43.83101124
42428,12290225    000,CANON,WASTE GUIDE-OPERATOR SIDE,usd,124.4804494
42429,12290226    000,CANON,WASTE GUIDE-NONE-OPERATOR SIDE,usd,99.75101124
42430,12290236    000,CANON,RCT/CST TAG 36 HINGE KIT R,usd,135.2669663
42431,124-107503  000,CANON,BALL BEARING 816X6 W6388-2ZR,usd,24.53932584
42432,125-107672  000,CANON,TIMING BELT 8T5100,usd,37.56674157
42433,125-107789  000,CANON,TEN. SPRING 05X8DOX50,usd,7.758202247
42434,125-108230  000,CANON,FAN SAN ACE B97 24VDC PWM,usd,145.2862921
42435,125-119174  000,CANON,BRACKET HINGE 60,usd,40.07595506
42436,125-119175  000,CANON,BRACKET DOOR 60,usd,40.07595506
42437,C12200010   000,CANON,NEODYMIUM MAGNET  NS01.2033,usd,9.213033708
42438,137-110750  000,CANON,FOLD KNIFE -50 STICHER,usd,71.33797753
42439,137-110751  000,CANON,FOLD ROLLER STEP1 PRO50 18 MM,usd,809.0305618
42440,137-110753  000,CANON,FOLD ROLLER STEP 2 LOWER 18 MM,usd,558.5555056
42441,137-110754  000,CANON,FOLD ROLLER STEP 2 UPPER -50,usd,854.1262921
42442,137-110757  000,CANON,FOLD KNIFE STAPLER,usd,455.8759551
42443,137-110758  000,CANON,BRACKET SOLENOID R,usd,24.78876404
42444,137-110759  000,CANON,LEFT SOLENOID BRACKET,usd,24.78876404
42445,137-110840  000,CANON,SOLENOID BRACKET,usd,15.53662921
42446,137-110919  000,CANON,BELT COVER  CANON,usd,151.5303371
42447,137-110921  000,CANON,TRANSPORT BELT 1025X32,usd,126.2440449
42448,137-110922  000,CANON,COVER BELT STACKER CANON,usd,95.90157303
42449,137-110924  000,CANON,LINKAGE CANON,usd,32.56719101
42450,137-110925  000,CANON,LINKAGE,usd,17.52808989
42451,137-110926  000,CANON,LEFT LINKAGE,usd,23.04539326
42452,137-110964  000,CANON,DOCKING LATCH BM NS R,usd,116.6413483
42453,137-110966  000,CANON,SIDE JOGGER SPACER,usd,19.04224719
42454,137-110967  000,CANON,SHAFT 8X365,usd,31.82022472
42455,137-111093  000,CANON,BM UI ASSEMBLY,usd,2093.974382
42456,137-111100  000,CANON,CASTER ASSY 75MM W.TOT.BREAK,usd,52.60449438
42457,137-111103  000,CANON,SOLENOID,usd,52.10696629
42458,137-111132  000,CANON,SHAFT 6X388 M4 DD5 2XRS5,usd,28.04494382
42459,137-111138  000,CANON,UPPER UI COVER CANON,usd,108.9438202
42460,137-111150  000,CANON,LOCK BRACKET,usd,47.33662921
42461,137-111151  000,CANON,LATCH,usd,69.27910112
42462,137-111152  000,CANON,PUSHROD LOCK,usd,28.81213483
42463,137-111175  000,CANON,GLASS PROTECTION BRACKET,usd,31.5505618
42464,137-111204  000,CANON,INTERLOCK SPRING,usd,150.2858427
42465,137-111231  000,CANON,HAND FEED PATH,usd,110.2085393
42466,137-111233  000,CANON,HAND FEED BAFFLE CANON,usd,140.7640449
42467,137-111275  000,CANON,COVER INFEED LOWER,usd,106.4548315
42468,137-111278  000,CANON,BAR 10X10X323,usd,111.2049438
42469,12590007    000,CANON,PCB 2X10P COMMONING BLOCK,usd,109.7110112
42470,12590009    000,CANON,BLOWER FAN W CONNECTOR,usd,184.0961798
42471,12590015    000,CANON,ULTRASOUND SDS SENSOR PAIR,usd,661.2552809
42472,12590044    000,CANON,PCB CPU APP 32,usd,245.4768539
42473,12590045    000,CANON,VFX TAG 34 HINGE KIT,usd,182.8516854
42474,24671       000,CANON,RETAINING RING SGA 17,usd,3.235955056
42475,20585       000,CANON,TIMING BELT,usd,40.32539326
42476,22526       000,CANON,SINT. BEARING 610X4-14X2,usd,8.134382022
42477,22621       000,CANON,BEARING HOUSING,usd,32.31775281
42478,22646       000,CANON,SINT BEARING 610X10,usd,5.977078652
42479,30559       000,CANON,BALL BEARING,usd,8.525393258
42480,30681       000,CANON,BEARING,usd,7.055730337
42481,137-111279  000,CANON,BRACKETBACK JOGGER RIGHT,usd,71.33797753
42482,137-111280  000,CANON,BRACKET BACK JOGGER LEFT,usd,82.00179775
42483,137-111281  000,CANON,BEAM BACK JOGGER,usd,47.5847191
42484,137-111321  000,CANON,BELT STACKER TABLE,usd,189.3653933
42485,137-111322  000,CANON,RULER,usd,158.541573
42486,137-111345  000,CANON,CARRIAGE,usd,45.09573034
42487,137-111346  000,CANON,CARRIAGE PIN,usd,12.77797753
42488,137-111347  000,CANON,BELT STACKER STOP GATE CANON,usd,95.90157303
42489,137-111348  000,CANON,LOCK REINFORCEMENT,usd,21.03370787
42490,137-111349  000,CANON,STACKER RAIL,usd,41.83955056
42491,137-111379  000,CANON,STACKER BUTTON,usd,32.56719101
42492,137-111380  000,CANON,BUTTON STAY,usd,25.80404494
42493,137-111383  000,CANON,BUTTON LEVER,usd,20.78426966
42494,137-111422  000,CANON,STOP PLATE REAR,usd,23.29483146
42495,137-112192  000,CANON,CHAIN WHEEL SCREW,usd,10.76629213
42496,137-112213  000,CANON,TIMING PULLEY 21T519-2 6 AL,usd,81.70786517
42497,137-112273  000,CANON,ALIVE LOGO LED,usd,278.0224719
42498,137-112544  000,CANON,TRAY CHAIN ATTACHEMENT,usd,23.29483146
42499,137-112545  000,CANON,FRAME STIFFENER,usd,14.52
42500,137-112546  000,CANON,CHAIN ISO 04  120 ROLLS,usd,64.81752809
42501,137-112547  000,CANON,CALIBRATION STRIP,usd,71.04404494
42502,137-112548  000,CANON,CHAIN ROLL,usd,35.5752809
42503,137-112549  000,CANON,CHAIN SIDE GUIDE,usd,18.02561798
42504,137-112550  000,CANON,TRAY LIFT BACKPLATE,usd,16.28359551
42505,137-112571  000,CANON,BRACKET MOTOR,usd,9.022921348
42506,137-112620  000,CANON,HARNESS FEEDER SENSOR,usd,353.1748315
42507,137-112621  000,CANON,HARNESS SENSOR TABLE Q154,usd,88.49797753
42508,137-112622  000,CANON,HARNESS FEEDER XCAN,usd,31.82022472
42509,137-112624  000,CANON,HARNESS FEEDER TO BASE,usd,35.07640449
42510,137-112625  000,CANON,HARNESS FEEDER TO BASE 10-P,usd,115.44
42511,137-112626  000,CANON,HARNESS FEEDER TO BASE 12-P,usd,37.56674157
42512,137-112627  000,CANON,HARNESS FEEDER TO BASE 14-P,usd,51.8588764
42513,99366       000,CANON,SCREW M6S 3X20 H 8.8 FZB,usd,2.157303371
42514,99457       000,CANON,SCREW P6SS M5X 8 STEEL,usd,1.078651685
42515,99459       000,CANON,SCREW M5X16,usd,2.157303371
42516,99461       000,CANON,SCREW M3X8,usd,2.157303371
42517,99479       000,CANON,SCREW P6SS M5X5 BLACK TUFLOK,usd,5.766741573
42518,99616       000,CANON,SCREW P6SS M6X 8 TUFLOK,usd,10.87685393
42519,99619       000,CANON,SCREW P6SS M4X 4 TUFLOK,usd,10.87685393
42520,99620       000,CANON,SCREW P6SS M6X 6 TUFLOK,usd,10.87685393
42521,99621       000,CANON,SCREW P6SS M5X 8 TUFLOK,usd,10.87685393
42522,99629       000,CANON,SCREW P6SS M5X 5 TUFLOK,usd,10.87685393
42523,80687       000,CANON,NEEDLE BEARING,usd,8.006292135
42524,80746       000,CANON,BALL BEARING,usd,13.02741573
42525,81090       000,CANON,DRIVARM CLINCH IB,usd,74.89213483
42526,81091       000,CANON,DRIVARM CLINCH OB,usd,74.89213483
42527,81094       000,CANON,CONNECTING ROD STITCHER LOWER,usd,42.58651685
42528,81095       000,CANON,CONNECTING ROD STITCHER UPPER,usd,104.8004494
42529,81099       000,CANON,SCREW M10X29,usd,91.75955056
42530,811006      000,CANON,ROLLER ASSY,usd,49.8458427
42531,811013      000,CANON,MOTOR 24 V 15:1 M2 BACK JOGGER,usd,221.6629213
42532,811014      000,CANON,MOTOR 24V 5:1 M1 IN-FEED MOTOR101-100358),usd,338.1370787
42533,81107       000,CANON,SHAFT,usd,42.33707865
42534,81116       000,CANON,SPACER,usd,86.43910112
42535,81117       000,CANON,SHAFT,usd,86.43910112
42536,81136       000,CANON,CLINCHER LOCK BRACKET,usd,278.0224719
42537,81141       000,CANON,"SPRING, WIRE SPOOL",usd,25.55595506
42538,81185       000,CANON,SINT. BEARING 15/22X12-28X3,usd,9.022921348
42539,81267       000,CANON,CHAIN ISO 06B 38X732 40 ROLL,usd,37.56674157
42540,87747       000,CANON,TIMING BELT,usd,112.7932584
42541,88095       000,CANON,LOCK WASHER,usd,14.27191011
42542,881008      000,CANON,LED ASSY,usd,8.006292135
42543,881009      000,CANON,SENSOR ASSY. SEN4,usd,8.006292135
42544,88164       000,CANON,SPACER,usd,34.55865169
42545,137-112628  000,CANON,HARNESS FEEDER TO BASE 16-P,usd,49.59775281
42546,137-112630  000,CANON,HARNESS MOTOR MAIN,usd,175.3429213
42547,137-112631  000,CANON,HARNESS PRIMARY BASE,usd,115.4777528
42548,137-112632  000,CANON,HARNESS PRIMARY PSU 150MM,usd,12.28044944
42549,137-112633  000,CANON,HARNESS PRIMARY PSU 280MM,usd,14.52
42550,137-112634  000,CANON,HARNESS POWER SECONDARY TO PCB,usd,221.1653933
42551,137-112635  000,CANON,HARNESS XCAN UI,usd,103.3051685
42552,137-112636  000,CANON,HARNESS STOP GATE MODULE,usd,140.2665169
42553,137-112637  000,CANON,HARNESS FOLD STOP,usd,99.16179775
42554,137-112639  000,CANON,HARNESS SENSOR MAIN,usd,523.4993258
42555,137-112640  000,CANON,HARNESS 12V CAN,usd,523.4993258
42556,137-112641  000,CANON,HARNESS INFEED UNIT M101,usd,51.8588764
42557,137-112642  000,CANON,HARNESS INFEED UNIT M101 M111,usd,70.45617978
42558,137-112643  000,CANON,HARNESS SIDE JOGGER Q103 Q135,usd,49.34831461
42559,137-112644  000,CANON,HARNESS LIFT MOTOR SET TRANP,usd,26.30292135
42560,137-112646  000,CANON,HARNESS LED LOGO,usd,26.30292135
42561,137-112647  000,CANON,HARNESS 12V PSU 330MM,usd,16.7811236
42562,137-112648  000,CANON,HARNESS 12V PSU SECONDARY,usd,103.011236
42563,137-112649  000,CANON,HARNESS POWER SEC. TO FINISHER,usd,127.7366292
42564,137-112651  000,CANON,HARNESS TOP COVER,usd,62.75730337
42565,137-112652  000,CANON,HARNESS SENSOR TABLE Q158,usd,16.0341573
42566,137-112707  000,CANON,COVER FEEDER BM620,usd,7902.492135
42567,137-112708  000,CANON,FEED ROLLER ASSY CCW,usd,203.8853933
42568,137-112732  000,CANON,SPACER STITCHER HEAD,usd,6.016179775
42569,137-112762  000,CANON,FOLD STOP ADAPTER,usd,76.65842697
42570,137-112954  000,CANON,ECCENTRIC,usd,23.04539326
42571,137-112955  000,CANON,FOLD STOP ADJUSTMENT PAD,usd,30.80359551
42572,137-113205  000,CANON,HARNESS STITCHER WIRE DET. L,usd,28.04494382
42573,137-113206  000,CANON,HARNESS STITCHER THICK SET,usd,32.56719101
42574,137-113207  000,CANON,HARNESS STITCHER EDGE STAPLING,usd,24.78876404
42575,137-113211  000,CANON,ROLL,usd,35.3258427
42576,137-113218  000,CANON,SHAFT,usd,95.01977528
42577,88234       000,CANON,LOCK COLLAR,usd,6.016179775
42578,88235       000,CANON,COLLAR,usd,12.52853933
42579,88245       000,CANON,SINT. BEARING 1622X12-28X3,usd,6.016179775
42580,88248       000,CANON,BALL,usd,3.235955056
42581,88630       000,CANON,SPRING,usd,6.264269663
42582,88882       000,CANON,RETAINING RING ZA 22,usd,7.260674157
42583,891004      000,CANON,LOWER BEARING ASSY FIXED,usd,39.08089888
42584,891005      000,CANON,UPPER BEARING ASSY ECCENTRIC,usd,27.54741573
42585,891045      000,CANON,FLANGE BUSHING ASSY.,usd,7.508764045
42586,891051      000,CANON,SPROCKET ASSY.INCL. CLUTCH,usd,134.4997753
42587,89593       000,CANON,SINT. BEARING 1218X12,usd,9.213033708
42588,89699       000,CANON,SPRING,usd,6.516404494
42589,92510       000,CANON,CONNECTION CABLE CAN 1.1 METER,usd,31.82022472
42590,92511       000,CANON,COMMUNICATION CABLE CAN LONG,usd,33.0647191
42591,92518       000,CANON,TERMINATION PLUG MCF 14-P,usd,24.53932584
42592,92589       000,CANON,HARNESS STACKER MOULDED,usd,32.56719101
42593,960-108563  000,CANON,TOUCH DISPLAY,usd,1946.199101
42594,960-108693  000,CANON,PCB SD2H PCB RLOWERPCB S UPPER,usd,113.9689888
42595,960-109182  000,CANON,PCB LED TYPE-5 IR,usd,31.82022472
42596,960-111452  000,CANON,PCB DSD CONTROL IR,usd,123.4853933
42597,960-113274  000,CANON,LOAD CELL 30KG W.PCB,usd,510.9694382
42598,960-116769  000,CANON,14P DOCKING CONNECTOR MALE,usd,35.07640449
42599,960-116847  000,CANON,HARNESS OPTO INTERFACE V1 BOX,usd,50.59280899
42600,960-116848  000,CANON,HARNESS 2P MCF TO 2P JST PAP,usd,12.77797753
42601,960-116909  000,CANON,APP32 LOCKING BRACKET ASSY,usd,15.28719101
42602,960-117855  000,CANON,POWER INLET 6A TE ASSY,usd,210.3991011
42603,960-118125  000,CANON,POWER INLET 6A SHCAFFNER ASSY,usd,220.418427
42604,96064       000,CANON,DIOD,usd,6.516404494
42605,97040       000,CANON,WASHER DB 10X16X02,usd,2.157303371
42606,97094       000,CANON,WASHER,usd,2.157303371
42607,97115       000,CANON,SPACER DB 12X18X1,usd,2.157303371
42608,97122       000,CANON,WASHER,usd,2.157303371
42609,137-113261  000,CANON,SEPARATOR TENSION LEVER,usd,44.57797753
42610,137-113266  000,CANON,TENSION STEP PLATE,usd,22.54786517
42611,137-113276  000,CANON,SHAFT 8 X 71,usd,41.07235955
42612,137-113291  000,CANON,PAPER DRIVE ARM,usd,51.8588764
42613,137-113296  000,CANON,ARM SENSOR,usd,20.78426966
42614,137-113299  000,CANON,PUCHROD PAPER DRIVE,usd,20.78426966
42615,137-113306  000,CANON,HARNESS NS COVER SWITCHABLE GL,usd,18.79280899
42616,137-113311  000,CANON,INFEED ANGLE ADJUSTER,usd,21.28314607
42617,137-113380  000,CANON,STOP PLATE,usd,36.32089888
42618,137-113410  000,CANON,LINKAGE ARM SENSOR,usd,20.78426966
42619,137-113623  000,CANON,COVER MOTOR,usd,67.78382022
42620,137-113636  000,CANON,SHAFT 8 X154,usd,20.78426966
42621,137-113637  000,CANON,ROUND BELT L280,usd,11.78157303
42622,137-113648  000,CANON,JOGGER SHOEREAR,usd,10.51685393
42623,137-113660  000,CANON,FOLD STOP PAD,usd,28.56404494
42624,137-113808  000,CANON,SPACER 6X10X7,usd,3.235955056
42625,137-113810  000,CANON,SPACER,usd,10.76629213
42626,137-113935  000,CANON,FLAP STOP LEFT,usd,25.55595506
42627,137-113936  000,CANON,FLAP STOP RIGHT,usd,25.55595506
42628,137-113973  000,CANON,PAPER PATH FLAP RIGHT,usd,97.10292135
42629,137-113974  000,CANON,PAPER PATH FLAP LEFT,usd,97.10292135
42630,137-113989  000,CANON,EXT. SPRING 025X6DYX15,usd,8.255730337
42631,137-113990  000,CANON,BACK JOGGER FINGER,usd,24.04179775
42632,137-114000  000,CANON,EXT. SPRING 10X10DOX30,usd,7.260674157
42633,137-114199  000,CANON,BEAM EDGE,usd,67.78382022
42634,137-114200  000,CANON,STITCHER BEAM,usd,343.1568539
42635,137-114201  000,CANON,CRANK STITCHER ISP S=525,usd,109.2377528
42636,137-114203  000,CANON,CLINCHER CAM ISP,usd,28.81213483
42637,137-114245  000,CANON,CLINCHER HOLDER LEFT,usd,192.3734831
42638,137-114246  000,CANON,CLINCHER HOLDER RIGHT,usd,192.3734831
42639,137-114320  000,CANON,BRACKET,usd,25.55595506
42640,97124       000,CANON,DEESCR MISSING,usd,2.157303371
42641,97138       000,CANON,WASHER SRKB    7X35X2,usd,3.235955056
42642,98061       000,CANON,NUT ML6M M 6 FZB,usd,2.157303371
42643,99016       000,CANON,SCREW SK6SS M 6X16 STEEL,usd,2.157303371
42644,99018       000,CANON,SCREW M5X20,usd,2.157303371
42645,99093       000,CANON,SCREW M5X16,usd,2.157303371
42646,99109       000,CANON,SCREW SK6SS M 6X20 STEEL,usd,3.235955056
42647,99132       000,CANON,SCREW M4X45,usd,2.157303371
42648,99170       000,CANON,SCREW MC6S M 5X20 H 8.8 FZB,usd,3.235955056
42649,99271       000,CANON,SCREW MC6S,usd,2.157303371
42650,99303       000,CANON,SCREW M4X40,usd,2.157303371
42651,99307       000,CANON,SCREW S6SS M 6X 8,usd,2.157303371
42652,99319       000,CANON,SCREW M4X8,usd,2.157303371
42653,99341       000,CANON,SCREW M6S M10X20 H 8.8 FZB ISO,usd,3.235955056
42654,75738       000,CANON,PULLEY,usd,7.260674157
42655,75898       000,CANON,SPACER 8212X5 NYLON WHITE,usd,4.314606742
42656,137-114321  000,CANON,HOOK,usd,25.55595506
42657,137-114322  000,CANON,BRACKET,usd,21.80089888
42658,137-114599  000,CANON,COVER MOTOR,usd,35.82337079
42659,137-114616  000,CANON,SLIDE SUPPORT,usd,25.30651685
42660,137-114632  000,CANON,SLIDE SUPPORT PAD,usd,101.8341573
42661,137-114823  000,CANON,BRACKET ARM,usd,25.55595506
42662,137-114824  000,CANON,BRACKET ARM,usd,21.03370787
42663,137-114825  000,CANON,BRACKET,usd,27.54741573
42664,137-114826  000,CANON,ROLLER,usd,88.49797753
42665,137-114827  000,CANON,ROLLER,usd,28.29438202
42666,137-114829  000,CANON,SHAFT,usd,9.272359551
42667,137-114832  000,CANON,BRACKET,usd,20.03865169
42668,137-114850  000,CANON,BACK JOGGER BUSHING 1 MALE,usd,41.83955056
42669,137-114858  000,CANON,STITCHER HEAD TOOL ISP LEFT,usd,18.5447191
42670,137-115012  000,CANON,GAS SPRING,usd,161.3002247
42671,137-115027  000,CANON,BACK JOGGER BUSHING 1 FEMALE,usd,35.5752809
42672,137-115070  000,CANON,SOLENOID 24 SH-08375S HARNESS,usd,70.16089888
42673,137-115353  000,CANON,PAPER GUIDE FIXED,usd,74.89213483
42674,137-115410  000,CANON,STITCHER HEAD TOOL ISP RIGHT,usd,18.5447191
42675,137-115632  000,CANON,SIDE JOGGER LEFT STITCHER,usd,736.4076404
